is,dà,26,
aig,gach,26,
sin,fhathast,26,
ràdh,mu,26,
air,fàs,26,
eile,’s,26,
an-diugh,’s,26,
sin,an-diugh,26,
alba,nuadh,26,
sin,do,26,
thuirt,fionn,26,
alba,nuaidh,26,
air,nach,25,
fheàrr,leis,25,
aon,àite,25,
ann,o,25,
urrainn,dhaibh,25,
do,dh’alba,25,
fad,ùine,25,
nan,caorach,25,
h-alba,ann,25,
orra,ach,25,
dearbh,rud,25,
seann,duine,25,
bu,lugha,25,
b’,òige,25,
gu,sìorraidh,25,
dèidh,do,25,
bheil,gàidhlig,25,
ùidh,mhòr,25,
gabhail,a-steach,25,
stèidhichte,ann,25,
tìr,ann,25,
gu,dubh,25,
bhith,aig,25,
ach,seo,25,
facal,eile,25,
air,dùn,25,
air,aon,25,
sibh,nach,25,
cinnteach,gum,25,
ainmeil,mar,25,
do,dh’iain,25,
èisteachd,ris,25,
sin,ri,25,
seo,ach,25,
gu,bràth,25,
do,dh’fhalbh,25,
mòr,is,25,
math,measail,25,
ghabhail,air,25,
aig,nach,25,
teàrlach,òg,25,
iain,ruadh,25,
thòisich,mi,25,
aig,blàr,25,
aghaidh,nan,25,
iad,don,25,
inbhir,pheofharain,25,
mhòr,de,25,
iain,dubh,25,
thoiseach,air,25,
dearbh,’s,25,
dh’innis,mi,25,
obair,anns,25,
àiteachan,eile,25,
do,chuid,25,
gur,iad,25,
bruidhinn,mun,25,
daoine,anns,25,
iain,maccoinnich,25,
air,cuid,25,
fhathast,anns,25,
gum,faigh,25,
tiomnadh,nuadh,25,
gun,fhiosta,25,
mòr,’s,25,
mòran,ann,24,
mi,mo,24,
rud,eile,24,
tilleadh,dhachaigh,24,
feadhainn,ann,24,
do,mhothaich,24,
dùthaich,mhicaoidh,24,
bruidhinn,ann,24,
t-seann,lochlannais,24,
mac,ille,24,
gàidhlig,aige,24,
dùil,gum,24,
fear,à,24,
falbh,leis,24,
agam,gun,24,
ann,thuirt,24,
nochdadh,anns,24,
air,le,24,
ged,as,24,
is,èirinn,24,
fhathast,air,24,
air,atharrachadh,24,
chaidh,feadhainn,24,
cuideachd,airson,24,
mar,gu,24,
èisteachd,ri,24,
ceathrad,ʼs,24,
tòir,air,24,
iad,gun,24,
cur,seachad,24,
fìor,mhath,24,
do,chaill,24,
ciallachadh,gu,24,
ach,bhiodh,24,
latha,is,24,
againn,air,24,
fada,’s,24,
a-mach,dè,24,
air,tachairt,24,
buaidh,mhòr,24,
ann,an-diugh,24,
buileach,cho,24,
’s,iongantach,24,
ath,sheachdain,24,
fhoillseachadh,ann,24,
sin,rinn,24,
dòchas,gum,24,
bliadhna,ann,24,
thuirt,iain,24,
agam,fhìn,24,
mhinistear,ann,24,
rìgh,nan,24,
rud,beag,24,
gu,bith,24,
don,ghàidhlig,24,
bhuineas,don,24,
air,oidhche,24,
ann,do,24,
mar,gum,24,
sin,bho,24,
thàinig,bhon,24,
uaireannan,bidh,23,
gu,cinnteach,23,
gach,turas,23,
fear,aca,23,
carson,uill,23,
mo,bheannachd,23,
cuideachd,ann,23,
eile,gu,23,
fear,mu,23,
ach,nach,23,
seann,sgeulachd,23,
fuireach,faisg,23,
fada,nuair,23,
thuirt,iad,23,
bhith,aige,23,
gu,sear,23,
ghabhail,thairis,23,
math,eòlach,23,
san,eilean,23,
h-eileanan,siar,23,
aig,aon,23,
dhuine,sam,23,
mhòr,nach,23,
fìor,dhroch,23,
chòrr,de,23,
mi,nam,23,
dhomh,fhìn,23,
bheil,mòran,23,
bliadhna,roimhe,23,
ceud,duine,23,
chèile,ann,23,
thòisich,iad,23,
rannsachadh,air,23,
cho,pailt,23,
tràth,anns,23,
ach,cò,23,
chaidh,dòmhnall,23,
measg,nam,23,
bho,sin,23,
cur,dragh,23,
chaidh,iarraidh,23,
mi,aig,23,
cron,air,23,
ach,ciamar,23,
ann,leis,23,
nì,mi,23,
seo,le,23,
dhomh,gu,23,
ris,ach,23,
airson,beagan,23,
air,taigh,23,
tormod,macleòid,23,
mu,thràth,23,
ach,le,23,
beurla,the,23,
nach,urrainn,23,
bheag,de,23,
beò,air,23,
tuilleadh,mu,23,
de,dh’alba,23,
a-mach,nach,23,
airson,nan,23,
gu,làidir,23,
sin,an-ath-sheachdain,23,
tighinn,a-steach,23,
nach,gabh,23,
gàidhlig,gu,23,
fhaigh,thu,23,
iad,faisg,23,
to,the,23,
mòr,gu,23,
t-ainm,sin,23,
seann,ainm,23,
dùn,eideann,23,
rathad,eadar,23,
mi,crìoch,23,
bràigh,mhàrr,23,
cù,chulainn,23,
àite,eile,22,
aig,mòran,22,
co-dhiù,’s,22,
sin,fhèin,22,
do,dh’fhàg,22,
rud,ann,22,
sin,deireadh,22,
cuimhne,agam,22,
gach,latha,22,
mìle,gu,22,
mi,buileach,22,
a-mach,airson,22,
chuir,esan,22,
eilean,leòdhais,22,
eadar,inbhir,22,
thachair,don,22,
còmhla,ann,22,
sin,ʼs,22,
leatha,fhèin,22,
às,don,22,
iad,às,22,
gun,cuala,22,
mu,choinneimh,22,
dèidh,dhaibh,22,
ochdad,ʼs,22,
thiodhlacadh,ann,22,
mean,air,22,
air,mhean,22,
sa,phrìosan,22,
aca,anns,22,
dualchas,nan,22,
à,eilean,22,
ach,carson,22,
dèanamh,deiseil,22,
ged,is,22,
sin,a-mhàin,22,
tighinn,cruinn,22,
rinn,thu,22,
à,inbhir,22,
sluagh,mòr,22,
ceangal,eadar,22,
eaglais,ann,22,
dha,gun,22,
sa,bhad,22,
ceap,breatainn,22,
iad,ach,22,
dùil,gu,22,
aige,anns,22,
dìreach,aon,22,
air,feadhainn,22,
chiad,fhear,22,
aca,ann,22,
à,alba,22,
ach,leis,22,
làidir,ann,22,
sgàth,sin,22,
math,tric,22,
cille,chuimein,22,
gabhail,air,22,
lorg,ann,22,
air,tilleadh,22,
coiseachd,air,22,
do,cheann,22,
dh’innse,dhuibh,22,
of,scotland,22,
fheudar,do,22,
à,ceann,22,
ma,bhios,22,
bi,fios,22,
don,bheurla,22,
air,’s,22,
dhol,a-mach,22,
ma,sgaoil,22,
dà,fhichead,22,
’s,as,22,
ghàidhlig,ann,22,
dhaibh,fhèin,22,
leth-cheud,’s,22,
don,mhuir,22,
toirt,air,22,
gleanna,gollaidh,22,
sin,b’,21,
neo,dhà,21,
airidh,air,21,
air,alba,21,
againn,airson,21,
bhiodh,dùil,21,
seasgad,ʼs,21,
cluinntinn,bhuaibh,21,
mìle,duine,21,
trithead,ʼs,21,
dhol,seachad,21,
ris,gu,21,
ach,lean,21,
bu,làidire,21,
mòr,anns,21,
seachdad,ʼs,21,
fàs,ann,21,
toiseach,ann,21,
prìomh,bhaile,21,
iad,ris,21,
airson,dà,21,
cinnteach,dè,21,
bu,trice,21,
fàs,gu,21,
mòran,dhiubh,21,
b’,àbhaist,21,
mhòr,gu,21,
ach,bidh,21,
fiù,’s,21,
sgrios,air,21,
sin,le,21,
dùthchannan,eile,21,
mìle,is,21,
iad,do,21,
feumach,air,21,
cho,tric,21,
de,chloinn,21,
chloinn,’ic,21,
nan,craobh,21,
donnchadh,bàn,21,
de,sheann,21,
fheadhainn,aig,21,
bidh,cuimhne,21,
taobh,eile,21,
air,mapaichean,21,
agaibh,gur,21,
air,fearann,21,
an-diugh,air,21,
tilleadh,don,21,
dè,rinn,21,
as,ainmeile,21,
rìgh,seumas,21,
ais,air,21,
